0500,始め,1,はじめ
0500,実際,0,じっさい
0500,少女,0,しょうじょ
0500,年,1,ねん
0500,引っ越す,0,ひっこす
0500,必ず,0,かならず
0500,急,0,きゅう
0500,恥ずかしい,0,はずかしい
0500,悩み,0,なやみ
0500,戦い,0,たたかい
0500,戦争,0,せんそう
0500,指輪,0,ゆびわ
0500,推薦,0,すいせん
0500,政治,0,せいじ
0500,教会,0,きょうかい
0500,教育,0,きょういく
0500,散歩,0,さんぽ
0500,新た,0,あらた
0500,日時,0,にちじ
0500,日本,1,にっぽん
0500,時計,1,とけい
0500,普通,0,ふつう
0500,本当,1,ほんとう
0500,来る,1,くる
0500,来月,1,らいげつ
0500,東,1,ひがし
0500,校長,1,こうちょう
0500,横,0,よこ
0500,歴史,0,れきし
0500,母親,1,ははおや
0500,毎朝,1,まいあさ
0500,比べる,0,くらべる
0500,気に入る,0,きにいる
0500,決める,0,きめる
0500,治す,0,なおす
0500,注目,0,ちゅうもく
0500,無理,0,むり
0500,物語,0,ものがたり
0500,犯罪,0,はんざい
0500,猫,1,ねこ
0500,現在,0,げんざい
0500,男性,0,だんせい
0500,留守,0,るす
0500,発見,0,はっけん
0500,直す,0,なおす
0500,着る,1,きる
0500,祖父,0,そふ
0500,税金,0,ぜいきん
0500,立場,0,たちば
0500,紹介,0,しょうかい
0500,経済,0,けいざい
0500,自然,0,しぜん
0500,行く,1,いく
0500,行動,0,こうどう
0500,観光,0,かんこう
0500,調べる,0,しらべる
0500,貸す,0,かす
0500,足りる,0,たりる
0500,途中,0,とちゅう
0500,通る,0,とうる
0500,運転,0,うんてん
0500,開始,0,かいし
0500,間違える,0,まちがえる
0600,一体,0,いったい
0600,下り,0,くだり
0600,不安,0,ふあん
0600,事件,0,じけん
0600,事故,0,じこ
0600,今回,0,こんかい
0600,今日中に,0,きょうじゅうに
0600,仕方,0,しかた
0600,以来,0,いらい
0600,位置,0,いち
0600,低い,0,ひくい
0600,住所,0,じゅうしょ
0600,便利,0,べんり
0600,倒れる,0,たおれる
0600,内容,0,ないよう
0600,出発,0,しゅっぱつ
0600,前,1,まえ
0600,参加,0,さんか
0600,友,1,とも
0600,可能,0,かのう
0600,合う,0,あう
0600,名,0,めい
0600,向こう,1,むこう
0600,商品,0,しょうひん
0600,国語,0,こくご
0600,外出,0,がいしゅつ
0600,夢,0,ゆめ
0600,大半,0,たいはん
0600,失敗,0,しっぱい
0600,女子,0,じょし
0600,妹,0,いもうと
0600,子,1,こ
0600,学ぶ,1,まなぶ
0600,実際に,0,じっさいに
0600,将来,0,しょうらい
0600,市民,0,しみん
0600,当時,0,とうじ
0600,後輩,0,こうはい
0600,御金持ち,0,おかねもち
0600,情報,0,じょうほう
0600,技術,0,ぎじゅつ
0600,教科書,0,きょうかしょ
0600,文句,0,もんく
